Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
2015,285.0,6,4,22,17,1385,37680
2015,285.0,6,2,22,17,1385,35435
2015,285.0,6,2,24,18,1385,33340
2015,285.0,6,4,22,17,1385,42010
2015,285.0,6,4,22,17,1385,42310
2015,285.0,6,4,22,17,1385,34110
2015,285.0,6,2,22,17,1385,35135
2015,285.0,6,2,22,17,1385,30345
2015,285.0,6,2,22,17,1385,32095
2015,285.0,6,4,24,18,1385,30130
2015,285.0,6,4,24,18,1385,34530
2015,285.0,6,4,22,17,1385,40620
2015,285.0,6,4,24,18,1385,36090
2015,285.0,6,2,24,18,1385,26495
2015,285.0,6,4,22,17,1385,40320
2015,285.0,6,2,24,18,1385,31625
2015,285.0,6,2,22,17,1385,30045
2015,285.0,6,4,22,17,1385,37730
2015,285.0,6,4,24,18,1385,34230
2015,285.0,6,4,24,18,1385,38635
2015,285.0,6,4,22,17,1385,39420
2015,285.0,6,4,22,17,1385,37380
2015,285.0,6,4,24,18,1385,31940
2015,285.0,6,4,24,18,1385,38335
2015,285.0,6,4,24,18,1385,35870
2015,285.0,6,2,24,18,1385,28155
2015,285.0,6,2,22,17,1385,36825
2015,285.0,6,2,24,18,1385,26105
2015,285.0,6,2,22,17,1385,37125
2015,285.0,6,2,24,18,1385,33215
2015,285.0,6,4,24,18,1385,36390
2015,285.0,6,4,24,18,1385,36745
2015,285.0,6,4,24,18,1385,34280
2015,285.0,6,2,22,17,1385,32395
2015,285.0,6,2,24,18,1385,31750
2015,285.0,6,4,24,18,1385,37045
2015,285.0,6,4,22,17,1385,39540
2015,285.0,6,4,22,17,1385,39240
2016,285.0,6,4,24,18,1385,35825
2016,355.0,8,4,23,16,1385,39685
2016,285.0,6,2,22,17,1385,31035
2016,285.0,6,4,24,18,1385,32870
2016,285.0,6,4,22,17,1385,43775
2016,285.0,6,4,24,18,1385,35545
2016,285.0,6,4,22,17,1385,36935
2016,285.0,6,2,22,17,1385,38590
2016,285.0,6,4,24,18,1385,31120
2016,285.0,6,2,24,18,1385,33170
2016,285.0,6,2,22,17,1385,33060
2016,285.0,6,4,24,18,1385,38290
2016,285.0,6,2,22,17,1385,31335
2016,285.0,6,2,24,18,1385,33295
2016,355.0,8,4,23,16,1385,38740
2016,285.0,6,4,22,17,1385,41185
2016,285.0,6,2,24,18,1385,27485
2016,285.0,6,2,22,17,1385,36980
2016,285.0,6,2,22,17,1385,33360
2016,355.0,8,4,22,16,1385,45170
2016,285.0,6,4,22,17,1385,35100
2016,285.0,6,4,22,17,1385,39275
2016,285.0,6,2,24,18,1385,29510
2016,285.0,6,4,22,17,1385,36850
2016,285.0,6,2,22,17,1385,38890
2016,285.0,6,4,22,17,1385,38695
2016,355.0,8,4,22,16,1385,40090
2016,355.0,8,4,22,16,1385,41890
2016,355.0,8,4,22,16,1385,43260
2016,285.0,6,4,22,17,1385,41865
2016,285.0,6,2,22,17,1385,36680
2016,355.0,8,4,23,16,1385,36940
2016,285.0,6,4,24,18,1385,32955
2016,285.0,6,2,24,18,1385,29120
2016,285.0,6,4,24,18,1385,37345
2016,285.0,6,2,24,18,1385,27095
2016,285.0,6,4,22,17,1385,40495
2017,285.0,6,4,24,18,1385,36035
2017,285.0,6,4,24,18,1385,37835
2017,355.0,8,4,23,16,1385,39230
2017,285.0,6,4,24,18,1385,38980
2017,285.0,6,4,24,18,1385,36515
2017,355.0,8,4,22,16,1385,43950
2017,285.0,6,2,22,17,1385,31525
2017,285.0,6,2,22,17,1385,33850
2017,285.0,6,4,22,17,1385,44465
2017,285.0,6,4,22,17,1385,42075
2017,285.0,6,2,22,17,1385,33550
2017,285.0,6,4,22,17,1385,39965
2017,285.0,6,4,22,17,1385,35590
2017,285.0,6,2,24,18,1385,27975
2017,285.0,6,2,22,17,1385,37370
2017,285.0,6,2,24,18,1385,27585
2017,285.0,6,2,24,18,1385,33860
2017,285.0,6,4,24,18,1385,33445
2017,355.0,8,4,22,16,1385,45860
2017,355.0,8,4,23,16,1385,40375
2017,355.0,8,4,22,16,1385,42380
2017,285.0,6,2,24,18,1385,29610
2017,285.0,6,2,24,18,1385,30000
2017,355.0,8,4,23,16,1385,37430
2017,285.0,6,4,22,17,1385,40985
2017,285.0,6,4,22,17,1385,39185
2017,285.0,6,2,22,17,1385,37670
2017,285.0,6,2,22,17,1385,31825
2017,285.0,6,4,22,17,1385,37425
2017,285.0,6,4,22,17,1385,37340
2017,285.0,6,2,22,17,1385,39280
2017,285.0,6,2,24,18,1385,33985
2017,355.0,8,4,22,16,1385,40580
2017,285.0,6,4,24,18,1385,31610
2017,285.0,6,2,22,17,1385,39580
2017,285.0,6,4,22,17,1385,42555
2017,285.0,6,4,24,18,1385,33360
1993,200.0,8,4,23,15,1624,2000
2015,329.0,6,2,27,20,617,84000
2015,429.0,8,2,24,17,617,106700
2015,621.0,12,2,21,14,617,214500
2015,557.0,8,2,25,16,617,147300
2016,449.0,8,2,24,17,617,108050
2016,329.0,6,2,27,20,617,85050
2016,621.0,12,2,21,14,617,217550
2016,577.0,8,2,25,16,617,149700
2017,449.0,8,2,25,17,617,110800
2017,577.0,8,2,25,16,617,151350
2017,621.0,12,2,21,14,617,219850
2017,362.0,6,2,28,20,617,86950
2017,362.0,6,2,29,20,617,60300
2017,241.0,4,2,32,25,617,47950
2014,302.0,6,2,29,21,617,56225
2014,415.0,8,2,28,19,617,68925
2014,201.0,4,2,32,22,617,43525
2015,201.0,4,2,32,22,617,43950
2015,302.0,6,2,29,21,617,57650
2015,415.0,8,2,28,19,617,70850
2016,302.0,6,2,29,21,617,59200
2016,241.0,4,2,32,25,617,47000
2016,416.0,8,2,28,19,617,72600
2007,641.0,8,2,16,11,617,480000
2008,617.0,8,2,16,12,617,495000
2009,617.0,8,2,16,12,617,495000
2015,583.0,8,2,19,13,617,221580
2015,583.0,8,2,19,13,617,228080
2013,583.0,8,2,19,13,617,199500
2013,583.0,8,2,19,13,617,206000
2014,622.0,8,2,17,13,617,275000
2014,583.0,8,2,19,13,617,201500
2014,583.0,8,2,19,13,617,208000
2011,563.0,8,2,20,14,617,183000
2012,563.0,8,2,20,14,617,189600
2012,563.0,8,2,20,14,617,196100
1997,190.0,6,4,17,13,204,2397
1997,190.0,6,4,17,13,204,2488
1998,215.0,6,4,18,13,204,2816
1999,215.0,6,4,18,13,204,2934
2007,177.0,4,2,26,17,210,21515
2007,260.0,4,2,28,19,210,26515
2008,173.0,4,2,25,19,210,22455
2008,260.0,4,2,28,19,210,28135
2008,260.0,4,2,28,19,210,31750
2008,173.0,4,2,25,19,210,28400
2009,173.0,4,2,25,19,210,24275
2009,260.0,4,2,28,19,210,30375
2009,173.0,4,2,25,19,210,29410
2009,173.0,4,2,25,19,210,26225
2009,260.0,4,2,28,19,210,29485
2015,199.0,4,4,40,36,1439,26000
2015,199.0,4,4,40,36,1439,29500
2016,193.0,4,4,44,40,1439,26000
2016,193.0,4,4,43,39,1439,30100
2016,193.0,4,4,43,39,1439,30100
2017,193.0,4,4,45,39,1439,26000
2017,193.0,4,4,43,38,1439,30100
2017,193.0,4,4,43,38,1439,30100
2015,245.0,4,4,32,23,1439,28575
2015,245.0,4,4,31,21,1439,33525
2015,245.0,4,4,31,21,1439,33525
2015,245.0,4,4,32,23,1439,28575
2016,245.0,4,4,32,23,1439,28925
2016,245.0,4,4,31,21,1439,34075
2016,245.0,4,4,32,23,1439,28925
2017,245.0,4,4,31,22,1439,26600
2017,245.0,4,4,31,22,1439,34350
2017,245.0,4,4,31,22,1439,26600
2015,138.0,4,4,33,25,1385,21945
2015,138.0,4,4,35,25,1385,16095
2015,138.0,4,4,40,29,1385,18835
2015,138.0,4,4,35,26,1385,14845
2015,138.0,4,4,35,25,1385,17845
2015,138.0,4,4,34,27,1385,20545
2015,138.0,4,4,37,27,1385,20245
2015,138.0,4,4,35,26,1385,16455
2016,138.0,4,4,35,24,1385,18145
2016,138.0,4,4,37,27,1385,20345
2016,138.0,4,4,35,26,1385,16755
2016,138.0,4,4,34,27,1385,20095
2016,138.0,4,4,35,26,1385,14945
2016,138.0,4,4,35,24,1385,16195
2016,138.0,4,4,33,25,1385,21495
2017,138.0,4,4,36,27,1385,21215
2017,138.0,4,4,33,25,1385,17580
2017,138.0,4,4,34,24,1385,18970
2017,138.0,4,4,39,28,1385,19720
2002,190.0,6,2,20,15,549,16538
2002,120.0,4,2,25,19,549,13975
2002,120.0,4,3,23,17,549,17093
2002,120.0,4,3,25,19,549,15957
2002,120.0,4,2,23,17,549,15093
2002,120.0,4,2,23,17,549,15420
2003,120.0,4,2,25,19,549,14770
2003,120.0,4,3,25,19,549,16570
2003,120.0,4,2,25,19,549,16270
2003,120.0,4,2,23,17,549,16220
2003,120.0,4,2,23,17,549,17670
2003,120.0,4,3,25,19,549,18270
2015,290.0,6,4,24,18,1720,38500
2015,191.0,4,4,27,20,1720,24300
2015,290.0,6,4,25,18,1720,26700
2015,290.0,6,4,25,18,1720,36700
2015,290.0,6,4,24,18,1720,41700
2015,290.0,6,4,25,18,1720,31700
2015,290.0,6,4,24,18,1720,33500
2015,191.0,4,4,25,19,1720,26100
2015,290.0,6,4,25,18,1720,39900
2015,290.0,6,4,24,18,1720,28500
2016,290.0,6,4,26,18,1720,38300
2016,185.0,4,4,26,21,1720,28200
2016,290.0,6,4,26,18,1720,33900
2016,290.0,6,4,26,18,1720,28700
2016,290.0,6,4,23,17,1720,40100
2016,240.0,4,4,25,19,1720,32900
2016,185.0,4,4,29,21,1720,25100
2016,290.0,6,4,23,17,1720,43300
2016,290.0,6,4,26,18,1720,32100
2016,185.0,4,4,29,21,1720,26400
2016,290.0,6,4,26,18,1720,41500
2016,240.0,4,4,27,20,1720,31100
2016,290.0,6,4,26,18,1720,30500
2016,240.0,4,4,27,20,1720,39900
2016,240.0,4,4,25,19,1720,41700
2017,185.0,4,4,25,21,1720,28500
2017,290.0,6,4,25,18,1720,28990
2017,290.0,6,4,25,18,1720,33100
2017,290.0,6,4,23,17,1720,40400
2017,240.0,4,4,27,20,1720,31500
2017,290.0,6,4,25,18,1720,38600
2017,290.0,6,4,23,17,1720,45700
2017,290.0,6,4,25,18,1720,43900
2017,290.0,6,4,25,18,1720,30790
2017,185.0,4,4,28,21,1720,25400
2017,290.0,6,4,25,18,1720,34900
2017,185.0,4,4,28,21,1720,26700
2017,240.0,4,4,25,19,1720,33300
2014,140.0,0,4,109,128,1385,26685
2014,140.0,0,4,109,128,1385,27010
2015,140.0,0,4,109,128,1385,25170
2015,140.0,0,4,109,128,1385,25560
2016,140.0,0,4,109,128,1385,25510
2016,140.0,0,4,109,128,1385,25120
2015,84.0,4,4,39,31,1385,14040
2015,84.0,4,4,39,30,1385,15095
2015,84.0,4,4,39,31,1385,15440
2015,84.0,4,4,39,31,1385,12270
2015,84.0,4,4,39,30,1385,13580
2015,84.0,4,4,39,30,1385,16535
2016,98.0,4,4,41,30,1385,14685
2016,98.0,4,4,41,31,1385,17285
2016,98.0,4,4,41,31,1385,15785
2016,98.0,4,4,41,31,1385,13760
2016,98.0,4,4,41,30,1385,12660
2016,98.0,4,4,41,30,1385,16185
2017,98.0,4,4,38,29,1385,16325
2017,98.0,4,4,38,29,1385,13000
2017,98.0,4,4,38,30,1385,14100
2017,98.0,4,4,38,30,1385,15925
2017,98.0,4,4,38,29,1385,14825
2017,98.0,4,4,38,30,1385,17425
2015,182.0,4,4,28,21,1720,21900
2015,260.0,4,4,26,20,1720,28100
2015,182.0,4,4,28,21,1720,25300
2015,182.0,4,4,26,19,1720,26800
2015,260.0,4,4,24,19,1720,29600
2015,182.0,4,4,26,19,1720,23400
2016,182.0,4,4,26,19,1720,23650
2016,182.0,4,4,28,21,1720,22150
2016,260.0,4,4,25,19,1720,31490
2016,182.0,4,4,28,21,1720,25350
2016,260.0,4,4,26,20,1720,29990
2016,182.0,4,4,26,19,1720,26850
2017,181.0,4,4,25,21,1720,27000
2017,240.0,4,4,26,21,1720,32500
2017,181.0,4,4,29,22,1720,22990
2017,237.0,4,4,23,20,1720,34000
2017,181.0,4,4,29,22,1720,25500
2017,181.0,4,4,25,21,1720,24490
2003,390.0,8,2,15,10,238,85542
2003,390.0,8,2,16,10,238,89622
2004,390.0,8,2,16,10,238,89622
2004,390.0,8,2,15,10,238,85542
2005,385.0,8,2,15,10,238,87252
2005,385.0,8,2,16,11,238,91415
2015,354.0,6,4,24,17,3105,52700
2015,354.0,6,4,24,17,3105,60200
2016,354.0,6,4,24,17,3105,53300
2016,354.0,6,4,24,17,3105,60800
2017,354.0,6,4,24,17,3105,60800
2017,354.0,6,4,24,17,3105,53300
2013,640.0,10,2,19,12,1851,97395
2013,640.0,10,2,19,12,1851,120395
2014,640.0,10,2,19,12,1851,107385
2014,640.0,10,2,19,12,1851,84885
2014,308.0,6,4,23,16,1624,48065
2014,308.0,6,4,23,16,1624,50955
2014,308.0,6,4,24,17,1624,42880
2014,308.0,6,4,24,17,1624,48145
2014,308.0,6,4,24,17,1624,37505
2014,308.0,6,4,23,16,1624,45375
2014,308.0,6,4,24,17,1624,45255
2015,308.0,6,4,24,17,1624,48920
2015,308.0,6,4,23,16,1624,48840
2015,308.0,6,4,24,17,1624,46030
2015,308.0,6,4,23,16,1624,51730
2015,308.0,6,4,24,17,1624,43640
2015,308.0,6,4,23,16,1624,46135
2015,308.0,6,4,24,17,1624,37605
2016,308.0,6,4,24,17,1624,37605
2016,308.0,6,4,23,16,1624,48840
2016,308.0,6,4,23,16,1624,51730
2016,308.0,6,4,24,17,1624,48920
2016,308.0,6,4,23,16,1624,46135
2016,308.0,6,4,24,17,1624,43640
2016,308.0,6,4,24,17,1624,46030
2014,415.0,8,4,21,14,1385,43475
2015,415.0,8,4,21,14,1385,45745
2016,415.0,8,4,20,14,1385,46575
2004,300.0,8,2,18,14,1385,41620
2005,395.0,8,2,18,14,1385,42555
2006,395.0,8,2,18,14,1385,39240
1994,320.0,6,2,22,16,1851,2823
1994,222.0,6,2,23,17,1851,2350
1994,222.0,6,2,23,17,1851,2203
1995,222.0,6,2,23,17,1851,2575
1995,320.0,6,2,22,16,1851,3219
1996,222.0,6,2,23,17,1851,3044
1996,320.0,6,2,22,16,1851,3732
2004,200.0,6,4,25,19,1851,21450
2004,200.0,6,2,26,18,1851,22695
2004,200.0,6,2,25,18,1851,23520
2004,200.0,6,4,25,17,1851,22370
2005,200.0,6,4,25,19,1851,21735
2005,200.0,6,4,25,19,1851,23335
2005,200.0,6,2,27,18,1851,22980
2005,150.0,4,4,26,19,1851,20255
2006,200.0,6,4,25,19,1851,23755
2006,150.0,4,4,27,20,1851,20825
2007,469.0,8,4,19,12,1624,75010
2008,469.0,8,4,19,13,1624,78775
2009,469.0,8,4,19,13,1624,81795
2009,320.0,8,4,24,15,1624,56345
2009,302.0,6,4,26,17,1624,46845
2010,302.0,6,4,27,18,1624,55945
2010,320.0,8,4,24,15,1624,68785
2010,302.0,6,4,27,18,1624,50385
2010,302.0,6,4,27,18,1624,46845
2010,320.0,8,4,24,15,1624,56345
2011,302.0,6,4,27,18,1624,47280
2011,302.0,6,4,27,18,1624,50820
2011,302.0,6,4,27,18,1624,56380
2015,355.0,8,4,23,16,1385,54205
2015,355.0,8,4,23,16,1385,63785
2015,355.0,8,4,22,15,1385,57205
2015,355.0,8,4,22,15,1385,66785
2015,355.0,8,4,22,15,1385,52000
2015,355.0,8,4,23,16,1385,49000
2016,355.0,8,4,23,16,1385,54730
2016,355.0,8,4,22,15,1385,57730
2016,355.0,8,4,23,16,1385,64440
2016,355.0,8,4,22,15,1385,52700
2016,355.0,8,4,23,16,1385,49700
2016,355.0,8,4,22,15,1385,67440
2017,355.0,8,4,22,15,1385,58045
2017,355.0,8,4,23,16,1385,49915
2017,355.0,8,4,22,15,1385,67730
2017,355.0,8,4,22,15,1385,52915
2017,355.0,8,4,23,16,1385,55045
2017,355.0,8,4,23,16,1385,64730
1992,100.0,4,4,29,20,535,2000
1992,93.0,4,4,29,23,535,2000
1992,93.0,4,2,29,23,535,2000
1992,100.0,4,2,29,20,535,2000
1992,93.0,4,2,29,23,535,2000
1992,93.0,4,4,29,23,535,2000
1993,100.0,4,2,29,22,535,2000
1993,93.0,4,4,29,23,535,2000
1993,100.0,4,4,29,22,535,2000
1993,93.0,4,2,29,23,535,2000
1994,100.0,4,4,27,21,535,2000
1994,100.0,4,2,27,21,535,2000
1994,93.0,4,2,30,23,535,2000
1994,93.0,4,4,30,23,535,2000
2005,532.0,12,2,15,9,2774,281170
2005,532.0,12,2,16,9,2774,294080
2013,631.0,12,2,19,12,520,291900
1996,320.0,6,2,22,16,2031,18255
1996,220.0,6,2,22,16,2031,14977
1997,320.0,6,2,22,15,2031,22001
1997,220.0,6,2,22,16,2031,17320
1998,225.0,6,2,22,17,2031,20596
1998,320.0,6,2,22,15,2031,25279
1995,230.0,6,2,23,15,640,2000
1995,230.0,6,2,23,15,640,2000
1995,230.0,6,2,23,15,640,2230
1995,230.0,6,2,23,15,640,2000
1996,230.0,6,2,22,15,640,2472
1996,230.0,6,2,22,15,640,2283
1997,230.0,6,2,22,15,640,2749
1997,230.0,6,2,22,15,640,2512
1999,79.0,4,2,39,33,481,2000
2000,79.0,4,2,38,31,481,2000
2000,79.0,4,2,38,31,481,2000
2001,79.0,4,2,31,26,481,9949
2001,79.0,4,2,31,26,481,10949
2001,79.0,4,2,38,31,481,9299
2001,79.0,4,2,38,31,481,10299
2011,150.0,4,4,30,22,481,16599
2011,148.0,4,4,29,23,481,19349
2011,150.0,4,4,30,22,481,16999
2011,150.0,4,4,30,22,481,18249
2011,148.0,4,4,30,23,481,17799
2011,148.0,4,4,30,23,481,18299
2011,150.0,4,4,30,22,481,17099
2011,148.0,4,4,29,23,481,18599
2012,150.0,4,4,30,22,481,16799
2012,148.0,4,4,29,23,481,18875
2012,148.0,4,4,29,23,481,19649
2012,148.0,4,4,30,23,481,17999
2012,148.0,4,4,30,23,481,18499
2012,150.0,4,4,30,22,481,18549
2012,150.0,4,4,30,22,481,16999
2013,150.0,4,4,30,22,481,19349
2013,150.0,4,4,30,22,481,16999
2013,148.0,4,4,29,23,481,19175
2013,148.0,4,4,30,23,481,18349
2013,148.0,4,4,29,23,481,20449
1991,280.0,6,2,16,13,549,5667
2011,332.0,8,4,23,20,1385,51145
2011,332.0,8,4,23,20,1385,53950
2012,332.0,8,4,23,20,1385,54775
2012,332.0,8,4,23,20,1385,51970
2013,332.0,8,4,23,20,1385,56425
2013,332.0,8,4,23,20,1385,53620
2015,355.0,8,4,22,16,1385,54505
2015,355.0,8,4,23,16,1385,61085
2015,355.0,8,4,22,16,1385,49300
2015,355.0,8,4,23,16,1385,46300
2015,355.0,8,4,23,16,1385,51505
2015,355.0,8,4,22,16,1385,64085
2016,355.0,8,4,22,16,1385,64740
2016,355.0,8,4,23,16,1385,47000
2016,355.0,8,4,22,16,1385,55030
2016,355.0,8,4,23,16,1385,52030
2016,355.0,8,4,22,16,1385,50000
2016,355.0,8,4,23,16,1385,61740
2017,355.0,8,4,22,16,1385,50215
2017,355.0,8,4,22,16,1385,55345
2017,355.0,8,4,23,16,1385,47215
2017,355.0,8,4,23,16,1385,62030
2017,355.0,8,4,23,16,1385,52345
2017,355.0,8,4,22,16,1385,65030
2008,260.0,6,4,22,15,5657,31620
2008,260.0,6,4,22,15,5657,28880
2008,260.0,6,4,24,16,5657,29770
2008,260.0,6,4,24,16,5657,27030
2008,260.0,6,4,22,15,5657,32600
2008,260.0,6,4,24,16,5657,30750
2009,263.0,6,4,24,17,5657,32325
2009,263.0,6,4,22,15,5657,33180
2009,263.0,6,4,22,15,5657,34175
2009,263.0,6,4,24,17,5657,31330
2009,263.0,6,4,22,15,5657,30120
2009,263.0,6,4,24,17,5657,28270
2015,288.0,6,4,29,19,5657,29485
2015,288.0,6,4,29,19,5657,27055
2015,365.0,6,4,25,17,5657,40220
2015,288.0,6,4,26,18,5657,31335
2015,288.0,6,4,26,18,5657,36255
2015,288.0,6,4,29,19,5657,34405
2016,288.0,6,4,27,18,5657,29540
2016,288.0,6,4,27,18,5657,34460
2016,288.0,6,4,27,18,5657,27110
2016,288.0,6,4,24,17,5657,31390
2016,365.0,6,4,24,16,5657,40275
2016,288.0,6,4,24,17,5657,36310
2017,288.0,6,4,27,18,5657,36855
2017,288.0,6,4,27,18,5657,29775
2017,365.0,6,4,24,16,5657,42520
2017,288.0,6,4,24,17,5657,31625
2017,288.0,6,4,24,17,5657,38705
2017,288.0,6,4,27,18,5657,27345
1990,141.0,6,2,22,15,1013,2000
1990,200.0,4,2,23,16,1013,2000
1991,141.0,6,2,22,16,1013,2000
2014,179.0,4,2,31,23,105,21400
2014,179.0,4,2,31,23,105,21440
2014,179.0,4,2,31,23,105,22440
2014,179.0,4,2,31,23,105,22400
2014,179.0,4,2,31,23,105,20210
2014,179.0,4,2,31,23,105,19210
2015,179.0,4,2,31,23,105,19210
2015,179.0,4,2,31,23,105,20360
2015,179.0,4,2,31,23,105,24340
2015,179.0,4,2,31,23,105,23190
2016,179.0,4,2,31,23,105,19385
2016,179.0,4,2,31,23,105,23190
2016,179.0,4,2,31,23,105,24340
2016,179.0,4,2,31,23,105,20535
2015,182.0,4,4,32,22,549,24070
2015,182.0,4,4,29,20,549,37240
2015,182.0,4,4,32,22,549,33065
2015,182.0,4,4,32,22,549,29820
2015,182.0,4,4,29,20,549,28310
2015,182.0,4,4,32,22,549,26560
2015,182.0,4,4,29,20,549,34815
2015,182.0,4,4,32,22,549,35490
2015,182.0,4,4,29,20,549,29810
2015,182.0,4,4,32,22,549,28060
2015,182.0,4,4,29,20,549,31570
2016,182.0,4,4,32,22,549,28300
2016,182.0,4,4,32,22,549,33975
2016,182.0,4,4,32,22,549,23975
2016,182.0,4,4,29,20,549,28550
2016,182.0,4,4,32,22,549,30620
2016,182.0,4,4,29,20,549,35725
2016,182.0,4,4,32,22,549,26800
2016,182.0,4,4,29,20,549,32370
2016,182.0,4,4,29,20,549,30050
2017,182.0,4,4,28,20,549,29050
2017,182.0,4,4,31,21,549,28800
2017,182.0,4,4,28,20,549,36025
2017,182.0,4,4,31,21,549,34275
2017,182.0,4,4,31,21,549,27300
2017,182.0,4,4,28,20,549,30550
2017,182.0,4,4,31,21,549,30920
2017,182.0,4,4,31,21,549,24070
2017,182.0,4,4,28,20,549,32670
2007,240.0,6,4,23,16,155,30780
2007,240.0,6,4,23,16,155,28000
2007,240.0,6,4,23,16,155,26660
2003,280.0,8,2,22,16,5657,40355
2003,280.0,8,2,22,16,5657,36815
2003,280.0,8,2,22,16,5657,37855
2003,280.0,8,2,22,16,5657,39310
2004,280.0,8,2,21,15,5657,37435
2004,280.0,8,2,21,15,5657,38480
2005,280.0,8,2,22,16,5657,38355
2005,280.0,8,2,22,16,5657,39415
2006,138.0,4,2,27,19,1439,17095
2006,172.0,6,2,24,17,1439,18595
2006,172.0,6,2,24,16,1439,20595
2006,138.0,4,2,28,21,1439,16095
2006,172.0,6,2,24,17,1439,21595
2006,172.0,6,2,24,17,1439,19595
2006,172.0,6,2,24,17,1439,21195
2007,172.0,6,2,24,16,1439,22095
2007,172.0,6,2,24,17,1439,19395
2007,138.0,4,2,27,20,1439,17795
2007,172.0,6,2,24,17,1439,21695
2007,172.0,6,2,24,17,1439,22795
2007,138.0,4,2,28,20,1439,16695
2007,172.0,6,2,23,20,1439,20495
2008,138.0,4,2,27,20,1439,18370
2008,172.0,6,2,24,17,1439,21270
2008,172.0,6,2,24,17,1439,22620
2008,172.0,6,2,24,17,1439,20170
2008,138.0,4,2,28,20,1439,17270
2008,172.0,6,2,24,17,1439,22770
2015,200.0,4,4,26,20,873,30225
2015,200.0,4,4,26,20,873,28230
2015,200.0,4,4,26,20,873,33235
2015,200.0,4,4,26,21,873,37650
2015,200.0,4,4,26,20,873,39625
2015,200.0,4,4,26,21,873,26255
2015,200.0,4,4,26,20,873,35565
2015,200.0,4,4,26,21,873,33590
2015,200.0,4,4,26,21,873,31260
2015,200.0,4,4,26,21,873,28250
2016,200.0,4,4,26,21,873,24890
2016,200.0,4,4,26,20,873,36420
2016,200.0,4,4,26,20,873,33365
2016,200.0,4,4,26,21,873,28700
2016,200.0,4,4,26,20,873,26865
2016,200.0,4,4,26,21,873,31390
2016,200.0,4,4,26,21,873,34445
2016,200.0,4,4,26,20,873,30675
2017,200.0,4,4,24,20,873,30095
2017,200.0,4,4,24,20,873,32070
2017,200.0,4,4,24,20,873,26970
2017,200.0,4,4,24,20,873,34580
2017,200.0,4,4,24,20,873,24995
2017,200.0,4,4,24,20,873,36475
2017,200.0,4,4,24,20,873,34500
2017,200.0,4,4,24,20,873,32605
2014,317.0,8,4,17,12,2009,39780
2014,317.0,8,4,18,13,2009,34440
2014,317.0,8,4,17,12,2009,37580
2014,317.0,8,4,18,13,2009,31910
2014,317.0,8,4,17,12,2009,34760
2014,317.0,8,4,18,13,2009,29360
2014,317.0,8,4,18,13,2009,33990
2014,317.0,8,4,17,12,2009,37320
2014,317.0,8,4,17,12,2009,43280
2014,317.0,8,4,17,12,2009,34640
2014,317.0,8,4,18,13,2009,40580
2014,317.0,8,4,17,12,2009,32210
2014,317.0,8,4,18,13,2009,31790
2014,317.0,8,4,17,12,2009,36840
2015,317.0,8,4,18,13,2009,41160
2015,317.0,8,4,17,12,2009,32490
2015,317.0,8,4,18,13,2009,32060
2015,317.0,8,4,17,12,2009,34910
2015,317.0,8,4,18,13,2009,31940
2015,317.0,8,4,17,12,2009,38170
2015,317.0,8,4,18,13,2009,34140
2015,317.0,8,4,17,12,2009,34790
2015,317.0,8,4,17,12,2009,40370
2015,317.0,8,4,17,12,2009,43860
2015,317.0,8,4,18,13,2009,29640
2015,317.0,8,4,17,12,2009,36990
2012,305.0,6,4,26,18,204,42985
2012,280.0,6,4,29,20,204,41635
2012,305.0,6,4,26,18,204,39255
2012,305.0,6,4,26,18,204,45185
2012,280.0,6,4,29,20,204,35705
2012,305.0,6,4,25,17,204,42985
2012,280.0,6,4,29,20,204,39435
2013,280.0,6,4,29,20,204,39635
2013,305.0,6,4,26,18,204,45385
2013,305.0,6,4,26,18,204,39455
2013,305.0,6,4,25,17,204,43185
2013,280.0,6,4,29,20,204,41835
2013,305.0,6,4,26,18,204,43185
2013,280.0,6,4,29,20,204,35905
2013,280.0,6,4,29,20,204,37405
2014,280.0,6,4,29,20,204,37530
2014,280.0,6,4,29,20,204,36030
2014,305.0,6,4,25,17,204,43310
2014,305.0,6,4,26,18,204,39580
2014,280.0,6,4,29,20,204,39760
2014,305.0,6,4,26,18,204,45510
2014,305.0,6,4,26,18,204,43310
2014,280.0,6,4,29,20,204,41960
2015,290.0,6,4,31,21,204,41575
2015,206.0,4,4,35,24,204,35500
2015,290.0,6,4,34,21,204,42600
2015,290.0,6,4,34,21,204,39375
2015,290.0,6,4,31,21,204,44800
2015,206.0,4,4,35,24,204,31445
2015,290.0,6,4,34,21,204,35320
2016,290.0,6,4,31,21,204,41575
2016,290.0,6,4,34,21,204,35320
2016,290.0,6,4,34,21,204,42600
2016,206.0,4,4,35,24,204,35750
2016,290.0,6,4,31,21,204,44800
2016,290.0,6,4,34,21,204,39375
2016,206.0,4,4,35,24,204,31695
2017,290.0,6,4,34,21,204,42600
2017,206.0,4,4,35,24,204,35950
2017,290.0,6,4,31,21,204,44800
2017,206.0,4,4,35,24,204,31900
2017,290.0,6,4,31,21,204,41600
2017,290.0,6,4,34,21,204,39400
2017,290.0,6,4,34,21,204,35350
2007,185.0,6,4,23,17,210,23965
2007,185.0,6,4,24,17,210,22455
2008,264.0,6,4,24,16,210,29745
2008,185.0,6,4,24,17,210,25145
2008,185.0,6,4,24,17,210,23520
2008,264.0,6,4,24,16,210,28120
